OrderID,RetuenClean
138064,Late Delivery
28864,Changed Mind
47536,Wrong Item
33377,Late Delivery
51675,
65347,Late Delivery
67053,Wrong Item
107432,Late Delivery
131345,Late Delivery
117982,Changed Mind
76414,
66085,
41334,Late Delivery
95076,Changed Mind
47140,Wrong Item
146281,Late Delivery
19680,Wrong Item
128133,Late Delivery
64388,Wrong Item
22207,Changed Mind
111641,Late Delivery
33099,Damaged
10253,Wrong Item
59147,Late Delivery
68895,Late Delivery
48755,Damaged
148051,Damaged
148215,Wrong Item
101462,Late Delivery
62394,Changed Mind
146742,Changed Mind
78641,
147733,Changed Mind
138267,
20526,Late Delivery
28644,Wrong Item
124096,Changed Mind
92017,Damaged
28980,Wrong Item
17616,Wrong Item
87498,
38526,
133367,Wrong Item
42258,Late Delivery
48347,Wrong Item
85095,
38070,Wrong Item
84614,Damaged
92496,Changed Mind
147761,Changed Mind
146649,Damaged
9430,
95816,Late Delivery
120969,Damaged
28519,Damaged
77299,Damaged
48197,Damaged
112229,Changed Mind
148026,Wrong Item
118755,Wrong Item
148753,
25085,
80607,Wrong Item
82294,Late Delivery
68206,Damaged
99914,Damaged
108176,Damaged
137676,Changed Mind
88198,Late Delivery
111175,Wrong Item
78426,Wrong Item
99311,Wrong Item
51276,Changed Mind
66506,Damaged
127572,Wrong Item
116493,Changed Mind
119790,Changed Mind
115443,Damaged
11767,Late Delivery
87479,Changed Mind
70607,Wrong Item
11040,Damaged
8258,
105841,Late Delivery
55095,Changed Mind
46936,Wrong Item
84022,Changed Mind
114425,Damaged
51850,Changed Mind
141788,Late Delivery
80321,
128296,Late Delivery
46552,Late Delivery
118161,
50064,Late Delivery
85136,Damaged
20462,Changed Mind
72583,
57215,Damaged
103964,Damaged
133706,
46296,
113069,
98952,
37602,
89763,Wrong Item
143635,Damaged
91540,Changed Mind
76429,
99125,Damaged
114634,Damaged
119691,Changed Mind
63751,Wrong Item
133816,Damaged
30733,
36839,Wrong Item
30845,Changed Mind
125815,Damaged
56080,Wrong Item
69953,Damaged
52921,Wrong Item
136473,Wrong Item
43211,Damaged
89326,Wrong Item
73699,Damaged
102639,Wrong Item
138696,
82172,Late Delivery
13065,Late Delivery
75344,Wrong Item
139994,
130241,Changed Mind
16010,
148811,Wrong Item
10641,Changed Mind
29233,Wrong Item
109216,Wrong Item
137121,Damaged
37634,Wrong Item
92522,
50459,Wrong Item
2014,Wrong Item
73422,
38484,Wrong Item
47099,Late Delivery
33480,Late Delivery
30376,Late Delivery
28206,Changed Mind
6764,Wrong Item
21082,Late Delivery
24876,Wrong Item
125087,Wrong Item
75822,Changed Mind
19596,Changed Mind
83681,Damaged
115349,Late Delivery
31647,Late Delivery
133286,Changed Mind
95414,Late Delivery
101752,Changed Mind
88588,
82858,Changed Mind
40543,Wrong Item
48201,Damaged
53818,Damaged
90524,Wrong Item
72937,
81493,Wrong Item
3138,Damaged
125223,Wrong Item
104548,Late Delivery
112812,
106768,
147711,Changed Mind
82262,
76570,Changed Mind
106962,Wrong Item
67967,Late Delivery
142498,Damaged
67382,Wrong Item
1549,Late Delivery
77673,Wrong Item
960,
129033,
104185,
401,
91612,Changed Mind
128034,Damaged
98084,Late Delivery
113472,Changed Mind
120469,
38531,Late Delivery
144977,Changed Mind
11929,Wrong Item
17480,
51390,Changed Mind
50944,Changed Mind
146231,Wrong Item
19755,Late Delivery
56430,
34745,Wrong Item
135720,Changed Mind
82773,
101946,Late Delivery
109626,Late Delivery
44914,Changed Mind
28306,
81389,Late Delivery
70839,Changed Mind
56223,Wrong Item
14534,Changed Mind
70422,Changed Mind
130953,Wrong Item
16508,
31991,
69012,
130076,Wrong Item
144664,
38916,Wrong Item
11726,Late Delivery
131050,Wrong Item
60044,Damaged
109261,
104861,
121830,Late Delivery
38409,Damaged
116781,Wrong Item
44512,Changed Mind
97855,Damaged
97613,Damaged
149647,Changed Mind
103508,
93292,Changed Mind
74798,
19561,Changed Mind
107816,Damaged
136769,Late Delivery
75719,Wrong Item
59958,
81466,
19988,Wrong Item
24610,Late Delivery
90080,
86859,Wrong Item
114520,Late Delivery
144644,Damaged
39466,Late Delivery
65985,Wrong Item
58294,Changed Mind
130024,Changed Mind
145619,Wrong Item
120208,Changed Mind
56127,Damaged
46489,
43281,Changed Mind
109083,Wrong Item
37626,Changed Mind
27792,Wrong Item
108136,Wrong Item
129266,Changed Mind
20642,
109930,Late Delivery
143693,
40521,Wrong Item
28157,Late Delivery
19907,
141396,
67523,
22867,Damaged
76282,
95375,
16113,Changed Mind
20487,Late Delivery
47732,Changed Mind
114746,Changed Mind
147196,Damaged
40210,Damaged
90652,Wrong Item
1958,
63193,
104335,Changed Mind
108087,Changed Mind
119577,Late Delivery
141501,Wrong Item
88699,
39657,Damaged
114322,Late Delivery
139638,Changed Mind
127924,Late Delivery
25831,Late Delivery
35836,Changed Mind
11889,Changed Mind
99897,Late Delivery
141427,Changed Mind
71399,Late Delivery
114082,Wrong Item
124158,Changed Mind
105916,Changed Mind
8221,Wrong Item
126002,Wrong Item
48352,
4702,Wrong Item
29293,Damaged
4195,Damaged
145548,Wrong Item
148123,
3744,Wrong Item
135918,Damaged
84781,Damaged
58785,Wrong Item
115257,Changed Mind
13594,
61162,Changed Mind
119569,Late Delivery
103451,Changed Mind
149369,
76453,Late Delivery
83386,Wrong Item
80860,
79494,Wrong Item
114241,
73440,
99263,Damaged
99584,Changed Mind
30270,Changed Mind
100203,Changed Mind
102376,Changed Mind
120889,Wrong Item
13514,Wrong Item
112636,Damaged
78716,Damaged
134937,Damaged
38522,Changed Mind
15888,
111334,Damaged
35868,Changed Mind
44461,Late Delivery
148892,
127002,Changed Mind
59169,Late Delivery
39095,Late Delivery
136951,Changed Mind
68297,Late Delivery
50237,Changed Mind
71664,Late Delivery
14346,Damaged
125064,Late Delivery
67228,Damaged
33987,Late Delivery
30510,Wrong Item
48409,Damaged
42787,Late Delivery
89509,
60190,Damaged
32394,Wrong Item
2848,Changed Mind
101025,Damaged
62163,Late Delivery
126547,Late Delivery
140351,Changed Mind
20329,Changed Mind
90327,
51846,Wrong Item
4551,
40897,Late Delivery
106498,Damaged
86233,Late Delivery
36154,Damaged
70813,Wrong Item
119135,Late Delivery
124368,Wrong Item
29650,Changed Mind
32166,Late Delivery
80320,Changed Mind
78491,Wrong Item
17236,Wrong Item
44493,Wrong Item
56609,Wrong Item
61959,Damaged
34878,Changed Mind
36847,Wrong Item
26778,Late Delivery
18891,
99578,Changed Mind
30931,Late Delivery
22287,Changed Mind
90800,Wrong Item
49362,Late Delivery
103844,
107223,Changed Mind
148752,Damaged
32188,Damaged
136853,Late Delivery
43861,Damaged
103643,Late Delivery
37229,Wrong Item
134944,
121714,Changed Mind
3444,
111345,Damaged
60021,
140686,Wrong Item
87484,Late Delivery
58739,
58121,Late Delivery
102465,Damaged
43590,Damaged
59065,Wrong Item
46686,Wrong Item
111033,Wrong Item
21960,Late Delivery
145097,
63645,Damaged
50681,Late Delivery
117710,Wrong Item
81237,Late Delivery
114571,Changed Mind
24042,
54157,Late Delivery
87844,Late Delivery
125826,Wrong Item
36494,Damaged
64731,
78609,Changed Mind
145363,Wrong Item
90981,Late Delivery
90831,Wrong Item
81928,Late Delivery
142138,Wrong Item
47425,Late Delivery
83431,Damaged
98494,Damaged
71325,Changed Mind
19390,Wrong Item
97118,
104328,Late Delivery
53138,Changed Mind
100492,Changed Mind
105260,
30614,
68941,
80591,Late Delivery
87846,Late Delivery
144019,
22873,Changed Mind
48156,Late Delivery
144967,Damaged
106140,
48212,Late Delivery
87178,Late Delivery
35661,Wrong Item
58038,
53888,Changed Mind
113303,Late Delivery
86361,Damaged
128663,Changed Mind
132174,Wrong Item
131392,Late Delivery
73817,
49030,Wrong Item
47442,Wrong Item
38098,Damaged
121533,Late Delivery
62070,Changed Mind
124490,Wrong Item
144971,Late Delivery
78018,Wrong Item
37007,Wrong Item
114439,Late Delivery
29532,Changed Mind
24691,Wrong Item
115640,Damaged
60193,Late Delivery
45108,
35340,Changed Mind
32814,
17906,Wrong Item
9067,Late Delivery
101853,Late Delivery
32510,Late Delivery
68830,Changed Mind
6803,Late Delivery
79057,Changed Mind
112061,Late Delivery
141109,
10511,Changed Mind
101587,
1057,Wrong Item
120059,
77703,
48867,Wrong Item
49463,
95714,Wrong Item
89653,Changed Mind
115002,Changed Mind
53439,Late Delivery
61984,
125650,Damaged
63553,Changed Mind
107585,Damaged
52010,Changed Mind
7178,Changed Mind
8147,Changed Mind
39823,
26769,Late Delivery
85663,Late Delivery
100812,Late Delivery
75065,Changed Mind
5036,
65323,Damaged
72676,Late Delivery
69502,Changed Mind
89367,Wrong Item
142896,Damaged
131273,
9502,Damaged
142206,Wrong Item
17755,Damaged
70698,Damaged
74319,Changed Mind
27243,Late Delivery
145178,Changed Mind
18995,Wrong Item
99768,Wrong Item
30708,
132691,Changed Mind
27842,Changed Mind
73688,Late Delivery
22637,Late Delivery
110670,Late Delivery
14800,Wrong Item
126353,Late Delivery
40622,Changed Mind
64938,Wrong Item
99218,Wrong Item
76799,
24940,Damaged
87751,
87559,Damaged
14359,Late Delivery
60089,Damaged
140102,Damaged
49658,
31802,Wrong Item
99367,Late Delivery
129017,Damaged
34887,Damaged
111482,
38894,Late Delivery
101176,Wrong Item
66460,Wrong Item
53812,
131368,Late Delivery
121782,
112913,
124529,Wrong Item
112140,Wrong Item
58420,
5421,Late Delivery
76071,Changed Mind
36076,Damaged
6612,
50845,Damaged
6349,Late Delivery
13529,Changed Mind
141433,
7366,Changed Mind
105544,Wrong Item
8728,Late Delivery
146801,Late Delivery
62655,Damaged
93002,
60144,Wrong Item
11764,Changed Mind
132326,
93210,Late Delivery
635,
134940,Late Delivery
108230,Late Delivery
127909,Damaged
99938,
138653,
142387,Changed Mind
122227,Late Delivery
60832,
67500,Changed Mind
114299,Damaged
72328,
136892,Damaged
39130,Late Delivery
18638,Damaged
102757,
48857,Changed Mind
139430,Late Delivery
28984,Changed Mind
25398,Late Delivery
27900,Wrong Item
74099,
66248,Changed Mind
72988,Damaged
37457,Wrong Item
41738,Damaged
38981,Wrong Item
120503,Damaged
39815,Wrong Item
40096,Late Delivery
95838,Changed Mind
116702,Wrong Item
80562,
115303,Changed Mind
148461,Late Delivery
136970,
71676,Changed Mind
124487,Wrong Item
141159,Late Delivery
129706,Late Delivery
49793,
38119,Damaged
77481,Damaged
87317,
62703,Late Delivery
34654,
40344,
114544,Wrong Item
76120,Changed Mind
35841,Late Delivery
47481,Wrong Item
132100,Wrong Item
137264,Damaged
113229,Late Delivery
74972,Wrong Item
28760,Wrong Item
32926,
75554,Damaged
93026,Damaged
104532,Late Delivery
128422,Wrong Item
114013,
22895,Damaged
92153,Wrong Item
65054,Late Delivery
81522,Changed Mind
32181,Damaged
130315,Damaged
136034,
38808,Late Delivery
109511,
7780,
100771,Damaged
78009,Wrong Item
13323,Damaged
118952,Wrong Item
106505,Changed Mind
47373,Changed Mind
89241,Wrong Item
20737,Wrong Item
49379,Changed Mind
70725,Damaged
40748,Damaged
11551,Changed Mind
12538,Wrong Item
50119,
40106,Late Delivery
22575,Late Delivery
75934,Damaged
137752,Changed Mind
41764,Changed Mind
124486,Wrong Item
13912,Wrong Item
5574,
107021,Damaged
95558,Damaged
17657,
66124,Wrong Item
92080,Wrong Item
90657,Damaged
147255,
78090,Late Delivery
100935,Damaged
104325,Damaged
24415,Changed Mind
131278,Damaged
5991,Damaged
8429,Changed Mind
71927,Late Delivery
14753,Changed Mind
144240,Wrong Item
7745,Late Delivery
121733,Changed Mind
147720,Wrong Item
76952,Damaged
127308,Changed Mind
140718,Changed Mind
32719,Late Delivery
109850,Damaged
149034,Late Delivery
149902,Late Delivery
82425,Changed Mind
125073,Late Delivery
136122,Changed Mind
40329,Damaged
128905,
100065,
64577,Changed Mind
55542,Changed Mind
123184,Wrong Item
93137,Late Delivery
34082,Damaged
124316,
50515,Damaged
28946,
99788,
45366,
113205,Wrong Item
739,Wrong Item
26834,Damaged
139573,Changed Mind
74251,Damaged
135117,Late Delivery
48968,Damaged
93872,Damaged
27582,Changed Mind
64635,Late Delivery
49802,Changed Mind
101879,Wrong Item
131884,Changed Mind
30944,
34874,Late Delivery
18704,Changed Mind
121413,Damaged
1365,Damaged
10433,
81576,Damaged
93649,Wrong Item
144743,Damaged
88481,Late Delivery
106725,Wrong Item
88411,
91194,Damaged
99391,Damaged
47120,Changed Mind
50295,Damaged
119151,Damaged
86144,
84333,Wrong Item
61985,Changed Mind
57578,Wrong Item
520,Changed Mind
80218,
57074,
2530,Damaged
52260,Damaged
90855,
75736,
19740,Late Delivery
1717,Damaged
72996,Wrong Item
71707,Damaged
41614,Changed Mind
8540,Late Delivery
101410,Damaged
121571,Changed Mind
95053,Late Delivery
35111,
16557,Changed Mind
112734,Damaged
81087,Late Delivery
75694,Changed Mind
115539,Late Delivery
63126,Wrong Item
85994,Damaged
81330,
119414,Changed Mind
7170,Damaged
98946,
88767,Late Delivery
118713,Late Delivery
102847,Changed Mind
78337,Changed Mind
134628,Late Delivery
83719,Damaged
23528,Damaged
137736,Wrong Item
119586,Late Delivery
10791,Wrong Item
129290,Wrong Item
3262,Changed Mind
96097,Wrong Item
96020,Damaged
21167,
39955,Changed Mind
101097,Late Delivery
113115,Changed Mind
55282,Changed Mind
121148,Late Delivery
92488,Damaged
48525,Wrong Item
23573,
12830,Wrong Item
69183,Late Delivery
93722,Damaged
497,
98343,Damaged
74945,Changed Mind
60549,Damaged
62081,Changed Mind
13975,
69181,Damaged
59727,Late Delivery
4753,
69827,
128818,Changed Mind
25333,Changed Mind
88041,
8306,Changed Mind
26392,Changed Mind
100404,
18028,Damaged
55243,
52727,Wrong Item
139588,
138598,
6331,Late Delivery
46974,Wrong Item
50626,
131731,
98400,
48880,Wrong Item
23326,Late Delivery
30454,Wrong Item
19896,Late Delivery
68621,Late Delivery
9143,Late Delivery
27057,Damaged
143944,Wrong Item
15327,Wrong Item
1385,
121805,Late Delivery
109097,Wrong Item
66281,Changed Mind
96141,Late Delivery
64188,Damaged
86023,
23653,Changed Mind
119360,Late Delivery
42702,Wrong Item
76016,Changed Mind
67063,Changed Mind
119116,
64772,Late Delivery
44996,
68870,Wrong Item
109231,Damaged
117575,Damaged
4600,Wrong Item
129110,Changed Mind
14666,Changed Mind
91661,Wrong Item
100764,Damaged
143222,Late Delivery
21437,
87701,Changed Mind
46241,Wrong Item
96582,Late Delivery
81427,Changed Mind
129030,
101973,Wrong Item
140305,
118878,Wrong Item
146993,Wrong Item
17116,Changed Mind
142247,
18709,Changed Mind
95134,Damaged
18194,Damaged
78453,Wrong Item
10977,Late Delivery
68769,
75976,
92075,Damaged
27446,Damaged
98425,Changed Mind
84773,Wrong Item
68350,
20298,
106120,Late Delivery
18378,Late Delivery
124464,Damaged
11907,Damaged
31361,
145164,Changed Mind
56837,Wrong Item
147666,
27811,
28144,Wrong Item
40965,
129675,Damaged
91171,Late Delivery
79583,Wrong Item
63246,Damaged
63036,
16756,Changed Mind
108616,Late Delivery
33895,
1380,Late Delivery
101799,Wrong Item
81621,Changed Mind
80458,Late Delivery
44240,Wrong Item
55473,
148780,Changed Mind
3064,Wrong Item
145225,
60232,Wrong Item
39289,Damaged
38613,Damaged
145216,Changed Mind
92915,Late Delivery
99462,Changed Mind
37927,
82047,
132469,Changed Mind
90815,
77499,
56909,Changed Mind
105290,Changed Mind
134486,Changed Mind
44514,Late Delivery
131592,Damaged
69721,Late Delivery
115465,Late Delivery
24151,Damaged
71806,Damaged
34418,
13276,Late Delivery
145888,Wrong Item
98306,Late Delivery
51841,
27761,Wrong Item
133835,Late Delivery
51576,Damaged
38074,Damaged
123387,Damaged
107685,Damaged
40860,Changed Mind
60443,
68004,Wrong Item
75860,Late Delivery
55545,Changed Mind
106708,Late Delivery
64043,Changed Mind
102737,Damaged
16714,Wrong Item
27046,Changed Mind
117396,Damaged
84515,Wrong Item
92396,Damaged
24658,Late Delivery
102224,
13083,Damaged
49979,Damaged
43038,Wrong Item
317,Late Delivery
146684,Wrong Item
88778,Damaged
149032,Late Delivery
112634,
37414,Wrong Item
46581,Damaged
96959,Late Delivery
21650,Wrong Item
58261,Damaged
133476,Wrong Item
87331,Damaged
10064,Damaged
8237,Wrong Item
139499,
31078,Changed Mind
52788,Changed Mind
27864,
102876,Late Delivery
111523,Changed Mind
112507,Late Delivery
21257,Wrong Item
73066,Late Delivery
27722,Changed Mind
2916,
102215,
66598,Wrong Item
74050,
23768,Damaged
23350,Wrong Item
123555,Changed Mind
142619,Late Delivery
135466,Wrong Item
133513,Wrong Item
26552,Wrong Item
104772,
44426,Damaged
48802,Wrong Item
144677,Damaged
20728,Wrong Item
77447,Late Delivery
11397,
137260,Changed Mind
1239,Late Delivery
17272,Wrong Item
121648,Wrong Item
73079,
103925,Changed Mind
3864,Changed Mind
144283,Wrong Item
99163,
122445,
145514,
18906,Damaged
57404,Damaged
8630,Changed Mind
138661,Wrong Item
58453,
46266,Late Delivery
10417,Late Delivery
87812,Changed Mind
14384,Damaged
31216,Damaged
59676,Damaged
78927,
120384,Late Delivery
102587,Late Delivery
138285,Wrong Item
12567,
80550,Damaged
33286,Wrong Item
43274,Late Delivery
114343,Damaged
3091,Changed Mind
86776,Changed Mind
117439,Damaged
12264,Late Delivery
10775,Wrong Item
37270,
12911,Late Delivery
34959,Changed Mind
8996,
118238,Wrong Item
95389,Changed Mind
119858,
51996,Late Delivery
86131,
81347,Wrong Item
101885,Damaged
38120,Damaged
13325,Damaged
54746,Late Delivery
17129,Late Delivery
26478,Changed Mind
81874,Changed Mind
31166,
122422,Wrong Item
141498,Late Delivery
132275,Wrong Item
55532,Changed Mind
84497,Late Delivery
19280,Wrong Item
66045,Late Delivery
69518,
5762,Late Delivery
107968,
61330,
38904,Damaged
48736,Wrong Item
93235,Late Delivery
38855,Damaged
49997,Damaged
87269,
110210,Wrong Item
60784,Changed Mind
10313,Damaged
4990,Late Delivery
54385,Late Delivery
103550,Wrong Item
47288,Late Delivery
69578,Changed Mind
122153,Damaged
56796,Changed Mind
144522,
32598,
83695,Changed Mind
145857,Late Delivery
44781,Wrong Item
73110,Damaged
25427,Changed Mind
134112,Damaged
13012,Damaged
3404,Changed Mind
35449,
71538,Wrong Item
141938,
10224,Damaged
119666,Changed Mind
52338,Wrong Item
71276,
12366,Damaged
52495,
2616,Late Delivery
30419,Damaged
108518,
58425,
29889,Changed Mind
18756,Changed Mind
12961,Late Delivery
86847,Damaged
103472,Late Delivery
144712,Wrong Item
71407,Changed Mind
71106,Damaged
35735,
58022,Damaged
19966,
135272,Damaged
5387,
110283,Changed Mind
84629,Late Delivery
49709,Damaged
79269,
90644,Changed Mind
350,
114440,Late Delivery
52804,Wrong Item
50633,Wrong Item
90997,Late Delivery
111945,Damaged
68431,Wrong Item
49022,Damaged
44890,Damaged
7337,
52511,
96348,Wrong Item
40074,Damaged
111733,Late Delivery
8193,Wrong Item
34534,Late Delivery
103081,Changed Mind
90505,Late Delivery
61667,Changed Mind
88246,Damaged
122524,Wrong Item
67626,
130585,Late Delivery
70742,Damaged
129291,Late Delivery
9622,
118733,Changed Mind
34799,Damaged
3239,Wrong Item
8960,Late Delivery
129038,Damaged
15621,Late Delivery
42382,Damaged
26488,Wrong Item
111460,Damaged
82721,Damaged
93992,Changed Mind
32783,Late Delivery
10985,Wrong Item
22766,
58834,Changed Mind
8998,Damaged
69075,Damaged
52860,
37207,
105986,Changed Mind
112474,
127046,Wrong Item
74090,
64067,Late Delivery
118348,Changed Mind
82607,
40050,Damaged
26382,
61400,
74966,Late Delivery
116599,Changed Mind
897,Late Delivery
138813,Changed Mind
29360,
88409,
6669,Damaged
114750,Wrong Item
95796,Late Delivery
98404,Changed Mind
106476,Wrong Item
22209,
29268,Damaged
91467,
120738,Changed Mind
124941,Late Delivery
23365,Damaged
57999,Wrong Item
68287,Changed Mind
36496,Changed Mind
32568,
24286,Wrong Item
19490,Wrong Item
143342,Late Delivery
77699,Changed Mind
5933,Damaged
64414,Changed Mind
39071,Damaged
78704,Damaged
76991,
47722,Late Delivery
147254,Late Delivery
53765,Wrong Item
98436,Late Delivery
134008,Changed Mind
21921,Late Delivery
80675,Late Delivery
9287,Damaged
71840,
121744,Changed Mind
129795,
135751,Damaged
88123,Late Delivery
61936,Wrong Item
71962,
10424,Damaged
38589,Damaged
121841,Late Delivery
119739,Changed Mind
5296,
22608,Wrong Item
19882,Late Delivery
53021,Wrong Item
3972,
52607,Damaged
23335,Wrong Item
87580,Late Delivery
128291,Changed Mind
80313,Changed Mind
23006,
62690,Late Delivery
55607,Late Delivery
135153,Changed Mind
30283,
73606,
30780,Late Delivery
48835,
64735,Late Delivery
140206,Late Delivery
96539,Changed Mind
56105,Damaged
123483,Changed Mind
132360,Damaged
53469,
133003,
142627,Late Delivery
23146,Changed Mind
44583,Late Delivery
136097,Changed Mind
115243,Damaged
6801,
122360,Damaged
132127,Wrong Item
102794,Changed Mind
40810,Damaged
99024,Damaged
18734,Changed Mind
95571,
139862,Late Delivery
72684,Wrong Item
69065,
55919,Damaged
123311,Changed Mind
83843,Wrong Item
108090,
135573,Damaged
43042,
138652,Changed Mind
104790,Damaged
100705,Wrong Item
31822,Damaged
17315,Damaged
8334,Damaged
80071,
146178,Damaged
149991,Late Delivery
52823,Damaged
108383,Late Delivery
104858,Wrong Item
65367,
42201,Wrong Item
128347,Changed Mind
60097,Changed Mind
133185,Wrong Item
9459,Wrong Item
34769,Changed Mind
39253,Late Delivery
6369,Wrong Item
14205,
81806,Damaged
111001,Damaged
116646,Changed Mind
127840,Late Delivery
103938,Changed Mind
5542,Late Delivery
61433,Late Delivery
94729,Damaged
92008,Damaged
134227,Wrong Item
72625,Damaged
75932,
44499,Damaged
81733,Changed Mind
49711,
39824,Changed Mind
116125,Late Delivery
51802,
66438,
34546,Late Delivery
139277,Wrong Item
30411,Late Delivery
41389,
143308,Late Delivery
36800,Wrong Item
111051,Changed Mind
28509,Damaged
138549,Damaged
6593,Changed Mind
55430,Changed Mind
12213,Changed Mind
102692,Wrong Item
40162,Damaged
111630,Damaged
91459,Damaged
108050,Late Delivery
114775,
116143,Changed Mind
11728,Late Delivery
143753,Late Delivery
116148,Changed Mind
15060,Late Delivery
125747,Changed Mind
55012,Damaged
129890,Damaged
131714,Changed Mind
141105,Wrong Item
63782,
51371,Late Delivery
36815,Changed Mind
50264,Damaged
105560,Damaged
135355,
94173,Late Delivery
25392,
90945,Late Delivery
29558,Changed Mind
136715,Damaged
15290,
48998,Wrong Item
3111,
19618,
141292,Wrong Item
42914,
125938,
41672,Changed Mind
17286,Damaged
75073,Wrong Item
110359,Late Delivery
975,Damaged
90744,Late Delivery
139153,Damaged
68136,Late Delivery
144915,Changed Mind
57243,Changed Mind
77574,Changed Mind
6894,Wrong Item
29830,Wrong Item
13381,Late Delivery
43771,Damaged
117839,Wrong Item
73169,Wrong Item
16753,Late Delivery
128972,Wrong Item
123011,Late Delivery
112640,Wrong Item
110759,Damaged
124386,Changed Mind
136204,Wrong Item
22611,Late Delivery
57808,Damaged
130841,Wrong Item
53207,
69929,Changed Mind
146516,Damaged
117506,
7924,
142284,Wrong Item
85886,
112583,
92172,
52601,
149190,Damaged
332,Damaged
105624,
62393,Damaged
146308,
96044,
9022,Late Delivery
1083,Changed Mind
89605,Damaged
108318,
40711,
84752,Wrong Item
149811,
106915,Wrong Item
142715,Damaged
28047,Late Delivery
23581,Wrong Item
28449,Damaged
123213,Wrong Item
115114,Changed Mind
12926,Late Delivery
80751,Wrong Item
3575,Damaged
31859,
19207,
50261,Damaged
71048,
135377,
44380,
73741,Late Delivery
143979,Wrong Item
83266,Wrong Item
2808,Changed Mind
50688,
3355,
37316,Late Delivery
137491,Changed Mind
109014,
130454,
59683,Late Delivery
111509,Damaged
11880,Late Delivery
27608,Wrong Item
67575,Wrong Item
84592,Damaged
74839,Wrong Item
68363,Damaged
15097,Damaged
36320,Wrong Item
74208,
13218,Damaged
46222,
48551,Late Delivery
127297,Wrong Item
130256,Damaged
17099,Damaged
44227,Damaged
25001,Damaged
24336,Damaged
79615,Damaged
12872,
13269,Damaged
20783,
119268,
28843,
9002,Late Delivery
34284,
15108,Changed Mind
130882,Changed Mind
11934,Wrong Item
79962,Damaged
110219,Wrong Item
59274,Damaged
29577,Changed Mind
4663,Late Delivery
73825,Late Delivery
5355,Late Delivery
19003,Wrong Item
26233,Changed Mind
104488,Wrong Item
40201,Wrong Item
134055,Wrong Item
68582,Damaged
1295,Wrong Item
21642,
16055,Late Delivery
135144,Damaged
59093,
48461,Wrong Item
71809,Wrong Item
103317,Late Delivery
81881,Late Delivery
13979,Damaged
30407,Late Delivery
84008,Changed Mind
79379,Wrong Item
3681,Changed Mind
46818,Wrong Item
32408,Wrong Item
71329,
16034,Damaged
112701,Wrong Item
13357,Late Delivery
103080,Changed Mind
53141,Damaged
78468,Late Delivery
121671,
82531,Wrong Item
136111,Changed Mind
82421,
52345,Changed Mind
132888,
2029,Wrong Item
99708,Late Delivery
98050,
29455,Wrong Item
102606,Wrong Item
76331,
109590,Damaged
32737,Changed Mind
111079,Late Delivery
140299,Damaged
91218,Late Delivery
26342,Wrong Item
1854,Damaged
8829,Changed Mind
11958,Wrong Item
131279,Wrong Item
129756,Wrong Item
101237,Late Delivery
135240,Wrong Item
100022,Changed Mind
57633,
43324,Changed Mind
142759,Damaged
34366,
72335,Changed Mind
14513,Late Delivery
39631,Wrong Item
22352,Changed Mind
34764,
101460,Changed Mind
30560,
98553,
121779,Damaged
51657,
77090,Late Delivery
49087,Late Delivery
89572,Late Delivery
124323,Late Delivery
135256,Wrong Item
31876,
88020,Changed Mind
119460,Wrong Item
95309,Changed Mind
20686,Wrong Item
62332,Damaged
18537,Wrong Item
74597,Late Delivery
126984,Damaged
12258,Late Delivery
65882,Changed Mind
46130,Wrong Item
112202,Late Delivery
96807,Changed Mind
43384,Wrong Item
102785,Late Delivery
56052,
77659,Damaged
142198,Changed Mind
58976,
104727,Changed Mind
69221,Wrong Item
37241,Damaged
41295,
94429,Changed Mind
30227,Wrong Item
4806,Wrong Item
138929,
86671,Late Delivery
132597,
73152,Damaged
134276,
58879,Damaged
35975,Changed Mind
76974,Wrong Item
78571,Late Delivery
136561,Late Delivery
110679,Wrong Item
147746,Changed Mind
91529,Late Delivery
14381,Late Delivery
82729,
113222,Changed Mind
138802,
135369,Changed Mind
109377,Wrong Item
107952,Damaged
117775,
107081,Late Delivery
144233,
134355,Damaged
89253,Changed Mind
3538,Wrong Item
25843,Damaged
127418,Wrong Item
79148,
135163,Late Delivery
126804,Late Delivery
94847,Damaged
66901,
25337,Late Delivery
65388,Changed Mind
104111,
42416,Late Delivery
119952,Changed Mind
139269,Changed Mind
74447,Changed Mind
16013,Damaged
129481,Changed Mind
107666,Damaged
102269,Changed Mind
126981,Late Delivery
76452,Changed Mind
133803,Wrong Item
25190,Wrong Item
1618,Late Delivery
48837,
58152,Damaged
86620,Damaged
75398,Changed Mind
123397,Changed Mind
116145,
122611,
12520,Damaged
118061,Damaged
14032,Wrong Item
52329,Wrong Item
49700,Wrong Item
54491,
45698,Wrong Item
48859,Changed Mind
89001,
100907,
62470,Damaged
73089,
126477,Wrong Item
95450,
93024,Damaged
74346,Changed Mind
121330,Wrong Item
29712,Changed Mind
114215,
102359,
11481,
38495,Changed Mind
102862,Wrong Item
477,Damaged
24738,Wrong Item
4794,Changed Mind
20261,
100276,Late Delivery
42899,
75317,Changed Mind
95780,Late Delivery
62941,Damaged
100389,Wrong Item
44145,Late Delivery
22021,
120168,Damaged
119336,
80060,Changed Mind
60528,
56071,Late Delivery
51918,
11041,
82129,Late Delivery
71720,Changed Mind
54556,Damaged
12363,
16372,Late Delivery
